month,item_name,item_category,product_view_events,add_to_cart_events,purchase_events,item_revenue,view_to_cart_rate
2020-11,Keyboard DOT Sticker,Office/,92,7,0,0.0,7.61
2020-11,Android Iconic Pen,Office/,88,7,0,0.0,7.95
2020-11,Google Eco Tee Black,Men's T-Shirts/,778,119,0,0.0,15.3
2020-11,Google Unisex Pride Eco-Tee Black,Men's T-Shirts/,713,103,0,0.0,14.45
2020-11,Google Land & Sea Cotton Cap,Home/Apparel/Hats/,3381,929,0,0.0,27.48
2020-11,Google Incognito Zip Pack,Lifestyle/Bags/,99,2,0,0.0,2.02
2020-11,Google Seaport Tote,Lifestyle/Bags/,93,2,0,0.0,2.15
2020-11,Google Incognito Dopp Kit V2,Lifestyle/Bags/,91,2,0,0.0,2.2
2020-11,Android Large Trace Journal Black,Sale,9,1,0,0.0,11.11
2020-11,Google Campus Bike Grid Task Pad,Home/Shop by Brand/Google/,245,17,0,0.0,6.94
2020-11,Google Bear Baby Blanket Beige,Home/Shop by Brand/Google/,814,111,0,0.0,13.64
2020-11,Google Black Tee,Google,37,4,0,0.0,10.81
2020-11,Android Lumberjack Pin,Fun/,3,0,0,0.0,0.0
2020-11,Google F/C Long Sleeve Tee Charcoal,Home/Shop by Brand/Google/,16,1,0,0.0,6.25
2020-11,Google Tee Green,Sale,29,1,0,0.0,3.45
2020-11,Google Seaport Tote,Lifestyle,9,1,0,0.0,11.11
2020-11,Google Cork Passport Holder,Google,10,0,0,0.0,0.0
2020-11,Android Iconic Beanie,Home/Shop by Brand/Android/,172,36,0,0.0,20.93
2020-11,Google Mural Mug,Drinkware,117,11,0,0.0,9.4
2020-11,Google NYC Campus Mug,Home/Sale/,57,8,0,0.0,14.04
2020-11,Google Utility Bag Grey,Sale,56,5,0,0.0,8.93
2020-11,Google Recycled Pen Green,Home/New/,36,4,0,0.0,11.11
2020-11,Google Soft Modal Scarf,Women's,50,3,0,0.0,6.0
2020-11,Supernatural Paper Tote,Home/New/,45,1,0,0.0,2.22
2020-11,Google Super G Tumbler (Blue Lid),Home/New/,52,2,0,0.0,3.85
2020-11,Google Premium Sunglasses,Home/Sale/,15,1,0,0.0,6.67
2020-11,Google Chicago Campus Bottle,Home/Sale/,39,3,0,0.0,7.69
2020-11,Google Women's Softshell Moss,Home/Apparel/,42,0,0,0.0,0.0
2020-11,Google Men's Softshell Moss,Home/Apparel/,65,1,0,0.0,1.54
2020-11,YouTube Icon Tee Grey,Men's / Unisex,29,6,0,0.0,20.69
2020-11,Google Premium Sunglasses,Google,22,0,0,0.0,0.0
2020-11,Android Iconic Sticker Sheet,Stationery,7,0,0,0.0,0.0
2020-11,Google Black Cork Journal,Home/Eco-Friendly/,26,0,0,0.0,0.0
2020-11,Google ApPeel Journal Red,Home/Eco-Friendly/,5,0,0,0.0,0.0
2020-11,Google Light Pen Red,Google,4,0,0,0.0,0.0
2020-11,Google Mountain View Tee Blue,Google,6,0,0,0.0,0.0
2020-11,Google Cork Journal,Home/Shop by Brand/Google/,27,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Sticker,Home/Shop by Brand/Google/,26,0,0,0.0,0.0
2020-11,Google Toddler Hero Tee Olive,Google,3,0,0,0.0,0.0
2020-11,Essential Canvas Tote,Google,14,1,0,0.0,7.14
2020-11,Google Light Pen Blue,Google,4,0,0,0.0,0.0
2020-11,Google Pen Citron,Google,2,0,0,0.0,0.0
2020-11,Maze Pen,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Cloth & Pouch Black,Google,13,0,0,0.0,0.0
2020-11,Google Boulder Campus Sticker,Home/Shop by Brand/Google/,122,1,0,0.0,0.82
2020-11,Google Confetti Slim Task Pad,Sale,20,2,0,0.0,10.0
2020-11,Google Cork Passport Holder,Small Goods,12,0,0,0.0,0.0
2020-11,Google Land & Sea Mug,Lifestyle,17,3,0,0.0,17.65
2020-11,YouTube Transmission Journal Red,,8,1,0,0.0,12.5
2020-11,YouTube Jotter Task Pad,,8,0,0,0.0,0.0
2020-11,Google Kirkland Campus Mug,,7,0,0,0.0,0.0
2020-11,Android Large Removable Sticker Sheet,,7,1,0,0.0,14.29
2020-11,YouTube Crew Socks,,16,2,0,0.0,12.5
2020-11,Google Dino Game Tee,,17,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Sticker,,11,0,0,0.0,0.0
2020-11,YouTube 25 oz Gear Cap Bottle Black,,8,2,0,0.0,25.0
2020-11,Google Boulder Campus Zip Hoodie,Campus Collection,18,0,0,0.0,0.0
2020-11,Google 16 oz Tumbler Blue,Home/Shop by Brand/,5,0,0,0.0,0.0
2020-11,Google Youth Badge Tee Olive,Kids,18,3,0,0.0,16.67
2020-11,Flamingo and Friends Tee Blue,Women's,19,1,0,0.0,5.26
2020-11,Google Sunnyvale Campus Zip Hoodie,Home/Shop by Brand/Google/,87,2,0,0.0,2.3
2020-11,Google SF Campus Zip Hoodie,Sale,45,3,0,0.0,6.67
2020-11,Google Sunnyvale Campus Sticker,Campus Collection,21,5,0,0.0,23.81
2020-11,Google 24oz Ring Bottle Blue,Lifestyle,5,0,0,0.0,0.0
2020-11,Google Youth Hero Tee Grey,Home/Apparel/,22,1,0,0.0,4.55
2020-11,Google Youth Hero Tee Maroon,Home/Apparel/,20,1,0,0.0,5.0
2020-11,Google Heathered Pom Beanie,Google,21,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Bottle,Home/Sale/,56,7,0,0.0,12.5
2020-11,Android Iconic Hat White,Home/Apparel/,65,4,0,0.0,6.15
2020-11,Google 24 oz Ring Bottle Red,Water Bottles/,9,1,0,0.0,11.11
2020-11,Google Cambridge Campus Tote,Sale,8,2,0,0.0,25.0
2020-11,Google Youth Badge Tee Navy,Home/Apparel/,24,1,0,0.0,4.17
2020-11,Google Heathered Pom Beanie,Home/Shop by Brand/Google/,39,0,0,0.0,0.0
2020-11,Google Pen Citron,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Blue Kids Sunglasses,,7,7,0,0.0,100.0
2020-11,Google PNW Campus Zip Hoodie,,6,0,0,0.0,0.0
2020-11,Google Men's Discovery Lt. Rain Shell,,5,0,0,0.0,0.0
2020-11,Google Mens Microfleece Jacket Black,,17,7,0,0.0,41.18
2020-11,Google Felt Luggage Tag,,1,0,0,0.0,0.0
2020-11,Google Kirkland Campus Mug,Home/Sale/,24,3,0,0.0,12.5
2020-11,Google Seattle Campus Sticker,Home/Campus Collection/,96,21,0,0.0,21.88
2020-11,Google Youth Badge Tee Olive,Home/Sale/,62,14,0,0.0,22.58
2020-11,Google Kirkland Campus Sticker,Home/Campus Collection/,83,14,0,0.0,16.87
2020-11,Google Austin Campus Tote,Home/Campus Collection/,49,11,0,0.0,22.45
2020-11,Android Geek Pin,Lifestyle/Small Goods/,3,1,0,0.0,33.33
2020-11,Google 16 oz Tumbler Blue,Mugs & Tumblers/,8,0,0,0.0,0.0
2020-11,Android Large Trace Journal Black,Home/Stationery/Notebooks/,101,25,0,0.0,24.75
2020-11,Google Pen Lilac,Writing,20,1,0,0.0,5.0
2020-11,Google Cambridge Campus Unisex Tee,Sale,21,1,0,0.0,4.76
2020-11,Stan and Friends Toddler Tee Green,New,28,1,0,0.0,3.57
2020-11,Google Recycled Writing Set,Eco-Friendly,28,1,0,0.0,3.57
2020-11,Snowflake Android Cardboard Sculpture,Lifestyle,7,0,0,0.0,0.0
2020-11,Android Iconic Backpack,Android,8,0,0,0.0,0.0
2020-11,Android Iconic Sticker Sheet,Home/Shop by Brand/Android/,9,0,0,0.0,0.0
2020-11,Google Cloth & Pouch Black,Lifestyle/Small Goods/,100,8,0,0.0,8.0
2020-11,Google Mountain View Campus Unisex Tee,New,48,3,0,0.0,6.25
2020-11,Google PNW Campus Lapel Pin,Sale,5,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Unisex Tee,New,29,3,0,0.0,10.34
2020-11,Android Garden Tee Orange,Android,5,0,0,0.0,0.0
2020-11,Google Land & Sea Unisex Tee,Men's T-Shirts,25,4,0,0.0,16.0
2020-11,Essential Canvas Tote,Home/Sale/,12,1,0,0.0,8.33
2020-11,Google Utility Bag Grey,Home/Sale/,13,1,0,0.0,7.69
2020-11,Android Lumberjack Pin,Small Goods,14,3,0,0.0,21.43
2020-11,Google Blue YoYo,Lifestyle/Small Goods/,15,0,0,0.0,0.0
2020-11,Google Land & Sea Cotton Cap,Home/Shop by Brand/,9,0,0,0.0,0.0
2020-11,Google Land & Sea Tote Bag,Home/Shop by Brand/,9,0,0,0.0,0.0
2020-11,Google Pen Neon Coral,,6,2,0,0.0,33.33
2020-11,Google Mountain View Campus Sticker,Sale,29,9,0,0.0,31.03
2020-11,Google Chicago Campus Mug,Home/Campus Collection/,54,5,0,0.0,9.26
2020-11,Google Camp Mug Gray,Lifestyle/Drinkware/,33,3,0,0.0,9.09
2020-11,Google Kirkland Campus Sticker,Sale,6,1,0,0.0,16.67
2020-11,Google Chicago Campus Ladies Tee,Sale,4,0,0,0.0,0.0
2020-11,Supernatural Paper Tote,Lifestyle,2,0,0,0.0,0.0
2020-11,Google Beekeepers Onesie Pink,,10,9,0,0.0,90.0
2020-11,Google Toddler FC Zip Hoodie,,10,1,0,0.0,10.0
2020-11,Google NYC Campus Ladies Tee,,2,0,0,0.0,0.0
2020-11,Google Seattle Campus Unisex Tee,Home/Sale/,11,0,0,0.0,0.0
2020-11,Google Chicago Campus Tote,Home/Campus Collection/,58,5,0,0.0,8.62
2020-11,Google NYC Campus Lapel Pin,Home/Sale/,3,0,0,0.0,0.0
2020-11,Google Youth Jumbo Print Tee White,Kids-Youth/,3,0,0,0.0,0.0
2020-11,Google Chicago Campus Unisex Tee,Home/Sale/,27,0,0,0.0,0.0
2020-11,Google Lightweight Crew Sweatshirt Grey,Apparel,14,0,0,0.0,0.0
2020-11,Google Youth FC Zip Hoodie,Apparel,26,0,0,0.0,0.0
2020-11,Google Mountain View Campus Bottle,Sale,10,0,0,0.0,0.0
2020-11,Google Heather Green Speckled Tee,Google,10,0,0,0.0,0.0
2020-11,Supernatural Paper Backpack,Lifestyle/,34,2,0,0.0,5.88
2020-11,Google Tudes Thermal Bottle,Lifestyle/,10,0,0,0.0,0.0
2020-11,Google Incognito Zip Pack,Lifestyle/,33,2,0,0.0,6.06
2020-11,Super G Unisex Joggers,New,2,0,0,0.0,0.0
2020-11,Google Felt Mason Jar,Lifestyle/Drinkware/,21,0,0,0.0,0.0
2020-11,Google Youth Badge Tee Olive,Google,1,0,0,0.0,0.0
2020-11,Google Separating Keyring,Small Goods,15,0,0,0.0,0.0
2020-11,YouTube Iconic Play Pin,Lifestyle,4,0,0,0.0,0.0
2020-11,Google Seattle Campus Sticker,,4,2,0,0.0,50.0
2020-11,Google Cork Base Tumbler,,3,1,0,0.0,33.33
2020-11,Google Incognito Flap Pack,,4,1,0,0.0,25.0
2020-11,Google PNW Campus Unisex Tee,,1,0,0,0.0,0.0
2020-11,Google Boulder Campus Sticker,,1,1,0,0.0,100.0
2020-11,Google Mural Sticker Sheet,Home/Stationery/,2,0,0,0.0,0.0
2020-11,YouTube Jotter Task Pad,Home/Stationery/,29,13,0,0.0,44.83
2020-11,Google Sunnyvale Campus Mug,Google,5,0,0,0.0,0.0
2020-11,Google Campus Bike Corkbase Mug Blue,Google,9,0,0,0.0,0.0
2020-11,Google Mural Sticky Note Pad,Google,8,0,0,0.0,0.0
2020-11,Google Laptop Sleeve Charcoal,More Bags/,5,0,0,0.0,0.0
2020-11,Google Incognito Messenger Bag,More Bags/,5,0,0,0.0,0.0
2020-11,Google Striped Penny Pouch,More Bags/,5,0,0,0.0,0.0
2020-11,Google Confetti Accessory Pouch,More Bags/,5,0,0,0.0,0.0
2020-11,Google Mountain View Campus Sticker,Google,2,0,0,0.0,0.0
2020-11,Google Recycled Writing Set,Google,11,0,0,0.0,0.0
2020-11,Google Women's Microfleece Jacket Black,Google,9,1,0,0.0,11.11
2020-11,Android Pocket Tee Green,Home/Shop by Brand/Android/,12,0,0,0.0,0.0
2020-11,Android Pocket Toddler Tee Navy,Home/Shop by Brand/Android/,9,0,0,0.0,0.0
2020-11,Gift Card - $10.00,Home/Gift Cards/,3,0,0,0.0,0.0
2020-11,Google Felt Luggage Tag,Eco-Friendly,10,0,0,0.0,0.0
2020-11,Google Recycled Pen Black,Shop by Brand,1,0,0,0.0,0.0
2020-11,Android Iconic Hat Black,Android,4,0,0,0.0,0.0
2020-11,Google Medium Pet Leash (Red/Yellow),Accessories/,2,0,0,0.0,0.0
2020-11,Android Iconic 4&quot; Decal,Accessories/,2,0,0,0.0,0.0
2020-11,Google Utility BackPack,Home/Shop by Brand/Google/,6,0,0,0.0,0.0
2020-11,Google Black Cork Journal,Shop by Brand,2,0,0,0.0,0.0
2020-11,Google Cambridge Campus Ladies Tee,Sale,4,0,0,0.0,0.0
2020-11,Stan and Friends Youth Tee Green,Home/Apparel/,62,7,0,0.0,11.29
2020-11,Google Mountain View Campus Tote,Home/Shop by Brand/Google/,4,0,0,0.0,0.0
2020-11,Google Hemp Tote,Google,4,1,0,0.0,25.0
2020-11,Google LA Campus Sticker,,5,0,0,0.0,0.0
2020-11,Google Chicago Campus Mug,Home/Sale/,41,3,0,0.0,7.32
2020-11,Google PNW Campus Ladies Tee,Home/Sale/,7,0,0,0.0,0.0
2020-11,Google Tee Grey,Home/Shop by Brand/Google/,7,0,0,0.0,0.0
2020-11,Google Recycled Writing Set,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Utensil Set,Shop by Brand,4,0,0,0.0,0.0
2020-11,Google Boulder Campus Unisex Tee,Home/Shop by Brand/Google/,10,0,0,0.0,0.0
2020-11,Google Medium Pet Collar (Red/Yellow),Shop by Brand,2,0,0,0.0,0.0
2020-11,Google Red YoYo,Lifestyle,7,0,0,0.0,0.0
2020-11,Google Separating Keyring,Fun/,2,0,0,0.0,0.0
2020-11,Google Women's Eco Tee Black,Home/Shop by Brand/,13,0,0,0.0,0.0
2020-11,Google Chicago Campus Lapel Pin,Sale,5,0,0,0.0,0.0
2020-11,Google Jumbo Print Tee White,Home/Apparel/Women's/,43,0,0,0.0,0.0
2020-11,Google Cork Tablet Case,Small Goods,9,0,0,0.0,0.0
2020-11,Google Land & Sea Mug,New,4,0,0,0.0,0.0
2020-11,Google Cup Cap Tumbler Grey,Google,6,0,0,0.0,0.0
2020-11,Google See-No Hear-No Set,Shop by Brand,5,0,0,0.0,0.0
2020-11,Google Medium Pet Collar (Red/Yellow),Lifestyle/Small Goods/,10,0,0,0.0,0.0
2020-11,Google Large Pet Leash (Red/Yellow),Lifestyle/Small Goods/,10,0,0,0.0,0.0
2020-11,Google Large Pet Leash (Blue/Green),Lifestyle/Small Goods/,10,0,0,0.0,0.0
2020-11,Google Tee Red,Shop by Brand,2,0,0,0.0,0.0
2020-11,Google Boulder Campus Sticker,Home/Shop by Brand/,2,1,0,0.0,50.0
2020-11,Google LA Campus Sticker,Home/Shop by Brand/,2,1,0,0.0,50.0
2020-11,Google Tee Mint Green,,1,0,0,0.0,0.0
2020-11,Noogler Android Figure,Lifestyle,16,7,0,0.0,43.75
2020-11,Android Geek Pin,Small Goods,4,1,0,0.0,25.0
2020-11,Google Medium Pet Collar (Blue/Green),,7,1,0,0.0,14.29
2020-11,Google LA Campus Tote,Home/Campus Collection/,4,0,0,0.0,0.0
2020-11,Google Beekeepers Youth Tee Pink,Men's T-Shirts,1,0,0,0.0,0.0
2020-11,Google Mens Microfleece Jacket Black,Google,6,0,0,0.0,0.0
2020-11,Google Separating Keyring,Lifestyle,2,0,0,0.0,0.0
2020-11,Candy Cane Android Cardboard Sculpture,Small Goods,2,0,0,0.0,0.0
2020-11,Google Women's Tech Fleece Grey,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google PNW Campus Tote,Sale,7,4,0,0.0,57.14
2020-11,YouTube Small Sticker Sheet,Accessories/,1,0,0,0.0,0.0
2020-11,Google Light Pen Blue,Shop by Brand,2,0,0,0.0,0.0
2020-11,Google Mural Bottle,Google,2,0,0,0.0,0.0
2020-11,Google Recycled Notebook Set Natural,Google,3,0,0,0.0,0.0
2020-11,Google Keychain,New-Accessories/,1,0,0,0.0,0.0
2020-11,Google Red Kids Sunglasses,New-Accessories/,1,0,0,0.0,0.0
2020-11,Google SF Campus Tote,Google,4,0,0,0.0,0.0
2020-11,Gift Card - $10.00,,1,0,0,0.0,0.0
2020-11,Google Women's Tech Fleece Grey,Home/Shop by Brand/,7,0,0,0.0,0.0
2020-11,Google Raincoat Navy,Home/Shop by Brand/,7,0,0,0.0,0.0
2020-11,Mommy Works at Google Book,Lifestyle/,2,0,0,0.0,0.0
2020-11,Android Puzzlebot v2,Fun/,1,0,0,0.0,0.0
2020-11,Android Iconic Glass Bottle Green,Lifestyle/,14,0,0,0.0,0.0
2020-11,Google SF Campus Unisex Tee,,2,0,0,0.0,0.0
2020-11,Google Mural Socks,Home/New/,3,1,0,0.0,33.33
2020-11,Android Large Removable Sticker Sheet,Stationery,4,2,0,0.0,50.0
2020-11,YouTube Small Sticker Sheet,Home/Stationery/,3,0,0,0.0,0.0
2020-11,Google Cork Base Tumbler,Drinkware,2,0,0,0.0,0.0
2020-11,Google SF Campus Lapel Pin,Home/Sale/,3,0,0,0.0,0.0
2020-11,Google Campus Bike Eco Tee Navy,Women's T-Shirts/,2,0,0,0.0,0.0
2020-11,Google Recycled Pen Green,Eco-Friendly,2,0,0,0.0,0.0
2020-11,Google Boulder Campus Mug,,2,0,0,0.0,0.0
2020-11,Google Unisex Pride Eco-Tee Black,Women's T-Shirts,2,0,0,0.0,0.0
2020-11,Google Mural Sticker Sheet,Google,5,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Sticker,Google,3,0,0,0.0,0.0
2020-11,Google Magnet,Lifestyle/Small Goods/,1,0,0,0.0,0.0
2020-11,Google Boulder Campus Sticker,Sale,6,3,0,0.0,50.0
2020-11,Google Campus Bike Mini Backpack,,5,0,0,0.0,0.0
2020-11,Google Toddler FC Zip Hoodie,Kid's-Toddler/,2,0,0,0.0,0.0
2020-11,Google Light Pen Blue,Office,1,1,0,0.0,100.0
2020-11,Google SF Campus Unisex Tee,Shop by Brand,2,3,0,0.0,150.0
2020-11,Google Medium Pet Collar (Blue/Green),Lifestyle,3,0,0,0.0,0.0
2020-11,Google Mural Tote,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Toddler Tee White,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Tee Dark Blue,Shop by Brand,1,0,0,0.0,0.0
2020-11,Google Toddler FC Zip Hoodie,Kids,1,0,0,0.0,0.0
2020-11,Google Heather Green Speckled Tee,Women's,1,0,0,0.0,0.0
2020-11,Google Men's Softshell Moss,,1,0,0,0.0,0.0
2020-11,Google Packable Bag Black,Shopping and Totes/,1,0,0,0.0,0.0
2020-11,Google Clear Framed Yellow Shades,Shop by Brand,1,0,0,0.0,0.0
2020-11,Mural Food Container,Shop by Brand,2,0,0,0.0,0.0
2020-11,Google Campus Bike Mini Backpack,Shop by Brand,1,1,0,0.0,100.0
2020-11,Google Mural Sticker Sheet,,41,1,0,0.0,2.44
2020-11,Google Austin Campus Mug,,10,2,0,0.0,20.0
2020-11,Google Austin Campus Zip Hoodie,Home/Sale/,221,7,0,0.0,3.17
2020-11,Google Seattle Campus Unisex Tee,Home/Campus Collection/,14,4,0,0.0,28.57
2020-11,Google Seattle Campus Ladies Tee,Home/Campus Collection/,38,12,0,0.0,31.58
2020-11,Google Sunnyvale Campus Zip Hoodie,Home/Campus Collection/,94,12,0,0.0,12.77
2020-11,Google Utility BackPack,Backpacks/,312,7,0,0.0,2.24
2020-11,Keyboard DOT Sticker,Home/Stationery/Stickers/,1019,119,0,0.0,11.68
2020-11,Google Laptop and Cell Phone Stickers,Home/Stationery/Stickers/,830,125,0,0.0,15.06
2020-11,Google NYC Campus Unisex Tee,Home/Campus Collection/,190,33,0,0.0,17.37
2020-11,Google Mountain View Campus Sticker,Home/Campus Collection/,127,13,0,0.0,10.24
2020-11,Google Mountain View Campus Tote,Home/Campus Collection/,28,0,0,0.0,0.0
2020-11,Google Sunnyvale Campus Tote,Home/Campus Collection/,73,12,0,0.0,16.44
2020-11,Google LA Campus Lapel Pin,Home/Campus Collection/,57,10,0,0.0,17.54
2020-11,Google Tee Blue,Men's T-Shirts/,496,0,0,0.0,0.0
2020-11,Google Tonal Tee Coral,Men's T-Shirts/,476,0,0,0.0,0.0
2020-11,Google Small Cable Organizer Blue,Electronics/,1,0,0,0.0,0.0
2020-11,Android Iconic 4&quot; Decal,Home/Stationery/Stickers/,880,112,0,0.0,12.73
2020-11,YouTube Standards Zip Hoodie Black,Home/Apparel/Men's / Unisex/,318,16,0,0.0,5.03
2020-11,"Android Iconic 4"" Decal",Home/Stationery/Stickers/,19,3,0,0.0,15.79
2020-11,YouTube Small Sticker Sheet,Home/Shop by Brand/YouTube/,2985,246,0,0.0,8.24
2020-11,Android Iconic Pin,Lifestyle/Small Goods/,2924,200,0,0.0,6.84
2020-11,Noogler Android Figure,Lifestyle/Small Goods/,3035,203,0,0.0,6.69
2020-11,Android Puzzlebot v2,Small Goods,79,5,0,0.0,6.33
2020-11,Google Tech Taco,Lifestyle/Small Goods/,2939,196,0,0.0,6.67
2020-11,Google Mesh Bag Red,Lifestyle/Bags/,3275,198,0,0.0,6.05
2020-11,Google Utility Bag Grey,Lifestyle/Bags/,3366,205,0,0.0,6.09
2020-11,Google Women's Grid Zip-Up,Home/Apparel/Women's/,4163,316,0,0.0,7.59
2020-11,Google Navy Speckled Tee,Home/Apparel/Women's/,3968,313,0,0.0,7.89
2020-11,Android Super Hero 3D Framed Art,Home/Sale/,10467,1026,0,0.0,9.8
2020-11,Google Black Tee,Sale,740,61,0,0.0,8.24
2020-11,Google Land & Sea French Terry Sweatshirt,Home/Apparel/,1084,5,0,0.0,0.46
2020-11,Google Cambridge Campus Sticker,Home/Campus Collection/,1680,210,0,0.0,12.5
2020-11,Google Cork Base Tumbler,Lifestyle/Drinkware/,3919,327,0,0.0,8.34
2020-11,Google Chrome Dinosaur Collectible,Lifestyle,58,2,0,0.0,3.45
2020-11,Google Land & Sea French Terry Sweatshirt,Home/Shop by Brand/Google/,2413,119,0,0.0,4.93
2020-11,Google ApPeel Journal Red,Home/Stationery/Notebooks/,703,25,0,0.0,3.56
2020-11,Google Land & Sea Unisex Tee,Home/New/,3284,277,0,0.0,8.43
2020-11,Super G Unisex Joggers,Home/New/,943,68,0,0.0,7.21
2020-11,Google Land & Sea Tote Bag,Home/New/,3218,265,0,0.0,8.23
2020-11,Google Red Speckled Tee,Men's / Unisex,132,15,0,0.0,11.36
2020-11,Google Toddler FC Tee Charcoal,Home/Apparel/Kids/,2349,212,0,0.0,9.03
2020-11,Google Austin Campus Ladies Tee,Home/Campus Collection/,118,34,0,0.0,28.81
2020-11,Google Crewneck Sweatshirt Grey,Men's / Unisex,319,19,0,0.0,5.96
2020-11,Google See-No Hear-No Set,Lifestyle,107,6,0,0.0,5.61
2020-11,Android Iconic Crewneck Sweatshirt,Home/Shop by Brand/Android/,489,45,0,0.0,9.2
2020-11,Google Men's Discovery Lt. Rain Shell,Sale,212,5,0,0.0,2.36
2020-11,Google Maps Pin,Accessories/,113,1,0,0.0,0.88
2020-11,YouTube Leather Strap Hat Black,YouTube,14,0,0,0.0,0.0
2020-11,Maze Pen,Home/Stationery/Writing/,88,10,0,0.0,11.36
2020-11,Google Clear Pen 4-Pack,Home/Stationery/Writing/,689,94,0,0.0,13.64
2020-11,Google Mens Microfleece Jacket Black,Men's / Unisex,106,0,0,0.0,0.0
2020-11,Google Eco Tee Black,Eco-Friendly,78,8,0,0.0,10.26
2020-11,Google Recycled Notebook Set Natural,Notebooks,27,2,0,0.0,7.41
2020-11,Google F/C Long Sleeve Tee Ash,Google,11,1,0,0.0,9.09
2020-11,#IamRemarkable Lapel Pin,Accessories/,37,0,0,0.0,0.0
2020-11,Google Color Block Notebook,Home/Shop by Brand/Google/,249,17,0,0.0,6.83
2020-11,Google Pen White,Home/Shop by Brand/Google/,1,0,0,0.0,0.0
2020-11,Google Emoji Sticker Pack,Home/Shop by Brand/Google/,15,0,0,0.0,0.0
2020-11,Google Glass Bottle,Home/Shop by Brand/Google/,5,0,0,0.0,0.0
2020-11,Google F/C Long Sleeve Tee Charcoal,Google,22,0,0,0.0,0.0
2020-11,Google Youth FC Longsleeve Charcoal,Home/Apparel/Kids/,1193,159,0,0.0,13.33
2020-11,Google Chrome Dinosaur Collectible,Lifestyle/Small Goods/,17,1,0,0.0,5.88
2020-11,Google Women's Black Tee,Sale,172,19,0,0.0,11.05
2020-11,Stan and Friends Toddler Tee Green,Men's T-Shirts,2,0,0,0.0,0.0
2020-11,Google Youth Jumbo Print Tee White,Sale,96,9,0,0.0,9.38
2020-11,Google Tee F/C Black,Google,10,0,0,0.0,0.0
2020-11,Google NYC Campus Sticker,Home/Sale/,720,88,0,0.0,12.22
2020-11,Google Mountain View Campus Sticker,Home/Sale/,708,89,0,0.0,12.57
2020-11,Google Pen Grey,Home/Stationery/,59,3,0,0.0,5.08
2020-11,Google Tee Mint Green,Men's T-Shirts,9,0,0,0.0,0.0
2020-11,Google Camp Mug Ivory,Lifestyle/Drinkware/,295,14,0,0.0,4.75
2020-11,Google Campus Bike Corkbase Mug Blue,Lifestyle/Drinkware/,290,9,0,0.0,3.1
2020-11,Android Iconic Notebook,Stationery,21,0,0,0.0,0.0
2020-11,Android Geek Pin,Home/Shop by Brand/Android/,91,0,0,0.0,0.0
2020-11,Google Jumbo Print Tee White,Apparel,6,0,0,0.0,0.0
2020-11,Google Totepak,Google,4,0,0,0.0,0.0
2020-11,Google Tracking Hat,Sale,48,0,0,0.0,0.0
2020-11,Google Tee Blue,Women's T-Shirts/,8,0,0,0.0,0.0
2020-11,Google Jumbo Print Tee White,Women's T-Shirts/,2,0,0,0.0,0.0
2020-11,Google 16 oz Tumbler Blue,,5,0,0,0.0,0.0
2020-11,Google Women's Pride Eco-Tee Black,,11,3,0,0.0,27.27
2020-11,Google 24oz Ring Bottle Blue,,4,0,0,0.0,0.0
2020-11,Stan and Friends Toddler Tee Green,Home/Sale/,60,9,0,0.0,15.0
2020-11,Google Toddler Hero Tee Black,Home/Apparel/Kids/,394,29,0,0.0,7.36
2020-11,Google Boulder Campus Mug,Home/Campus Collection/,43,3,0,0.0,6.98
2020-11,Google Boulder Campus Lapel Pin,Home/Campus Collection/,46,3,0,0.0,6.52
2020-11,Google Women's Eco Tee Black,Home/Eco-Friendly/,46,2,0,0.0,4.35
2020-11,Google Dino Game Tee,Home/Eco-Friendly/,44,1,0,0.0,2.27
2020-11,Google Cotopaxi Shell,Home/Apparel/Women's/,67,3,0,0.0,4.48
2020-11,Super G Unisex Joggers,Home/Shop by Brand/,98,19,0,0.0,19.39
2020-11,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/,138,23,0,0.0,16.67
2020-11,Google Camp Mug Ivory,Lifestyle/,1198,197,0,0.0,16.44
2020-11,Google Stylus Pen w/ LED Light,Stationery,41,2,0,0.0,4.88
2020-11,Google Pen Lilac,Office/,93,7,0,0.0,7.53
2020-11,Google Tudes Recycled Tee,Men's T-Shirts/,869,101,0,0.0,11.62
2020-11,Google Dino Game Tee,Men's T-Shirts/,722,101,0,0.0,13.99
2020-11,Supernatural Paper Tote,Lifestyle/Bags/,6,0,0,0.0,0.0
2020-11,Google Blue YoYo,Small Goods,13,2,0,0.0,15.38
2020-11,Google Frisbee,Fun/,4,0,0,0.0,0.0
2020-11,Google Tonal Tee Spearmint,Sale,19,2,0,0.0,10.53
2020-11,Google Women's Eco Tee Black,Home/Apparel/,1694,300,0,0.0,17.71
